図表：１－１－１（刑法犯認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年次,S21,S22,S23,S24,S25,S26,S27,S28,S29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－３－オ－５（施錠状態・年齢別14-19歳自転車盗検挙人員、人口10万人当たり施錠状態・年齢別14-19歳自転車盗検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-19歳検挙人員（人）,,,,3362,3066,2623,2274,1930,1548,1693,2376,2631,2629,,,,,,,,,,,,,,,,,,,,,,,,,
,施錠した,,,673,689,484,402,361,272,258,358,354,376,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,9.4,9.7,6.9,5.8,5.3,4.1,3.9,5.5,5.4,5.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,14歳,,132,144,62,58,45,35,36,52,61,51,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,11.4,12.8,5.6,5.4,4.2,3.2,3.3,4.9,5.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,15歳,,175,157,87,90,71,45,51,78,59,87,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,14.9,13.5,7.7,8.1,6.6,4.2,4.7,7.2,5.5,8.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,16歳,,150,158,129,86,97,77,69,95,88,96,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,12.5,13.4,11.1,7.6,8.7,7.2,6.4,8.8,8.1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,17歳,,91,109,83,64,62,48,45,61,77,76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,7.6,9.1,7,5.5,5.5,4.3,4.2,5.7,7.1,7,,,,,,,,,,,,,,,,,,,,,,,,,
,,18歳,,66,64,62,49,42,38,34,35,39,42,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,5.4,5.3,5.1,4.1,3.6,3.4,3,3.2,3.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
,,19歳,,59,57,61,55,44,29,23,37,30,24,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,4.8,4.6,5,4.5,3.6,2.5,2,3.2,2.7,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
,施錠せず,,,2689,2377,2139,1872,1569,1276,1435,2018,2277,2253,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,37.4,33.4,30.5,27.1,23.1,19.2,21.7,30.7,34.9,34.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,14歳,,427,351,246,192,152,170,184,308,279,335,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,36.8,31.2,22.1,17.9,14.2,15.7,16.9,28.8,26.2,31.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,15歳,,500,485,407,339,269,217,315,376,487,438,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,42.5,41.7,36.1,30.4,25,20.2,29.1,34.5,45.5,40.9,,,,,,,,,,,,,,,,,,,,,,,,,
,,16歳,,548,486,475,452,380,314,356,489,606,586,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,45.7,41.3,40.8,40.1,33.9,29.2,33.1,45.1,55.5,53.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,17歳,,425,384,342,350,326,270,262,346,412,398,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,35.4,32.1,29,30,28.8,24.1,24.3,32.2,38,36.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,18歳,,390,349,316,251,230,148,171,276,262,271,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,31.8,28.9,26.2,21,19.6,13.1,15.2,25.3,24.1,24.9,,,,,,,,,,,,,,,,,,,,,,,,,
,,19歳,,399,322,353,288,212,157,147,223,231,225,,,,,,,,,,,,,,,,,,,,,,,,,
,,,人口10万人当たり,32.4,25.9,28.8,23.4,17.5,13.3,12.8,19.3,20.6,20.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－３－オ－６（施錠状態・学職別14-19歳自転車盗検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-19歳検挙人員(人),,,3362,3066,2623,2274,1930,1548,1693,2376,2631,2629,,,,,,,,,,,,,,,,,,,,,,,,,,
,施錠した,,673,689,484,402,361,272,258,358,354,376,,,,,,,,,,,,,,,,,,,,,,,,,,
,,中学生,219,210,101,90,77,52,50,80,80,82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,高校生,282,290,221,193,181,147,141,181,178,205,,,,,,,,,,,,,,,,,,,,,,,,,,
,,その他,172,189,162,119,103,73,67,97,96,89,,,,,,,,,,,,,,,,,,,,,,,,,,
,施錠せず,,2689,2377,2139,1872,1569,1276,1435,2018,2277,2253,,,,,,,,,,,,,,,,,,,,,,,,,,
,,中学生,629,524,377,293,251,247,273,434,425,473,,,,,,,,,,,,,,,,,,,,,,,,,,
,,高校生,1160,1067,996,943,806,647,775,1001,1215,1152,,,,,,,,,,,,,,,,,,,,,,,,,,
,,その他,900,786,766,636,512,382,387,583,637,628,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－３－カ－１（金属類被害に係る窃盗認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,年次,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数(件),,5478,7534,10368,16276,20701,15712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数(件),,1032,1904,3338,3226,5588,7258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙率（％）,,18.8,25.3,32.2,19.8,26.99386503,46.19399185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※　「金属類被害に係る窃盗」とは、被害品が金属類（銅板、銅線、溝蓋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　・マンホール等）に係る窃盗をいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※　金属類被害に係る窃盗は令和２年から統計を開始,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－３－カ－2（発生場所別金属類被害に係る窃盗認知件数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数（件）,,,5478,7534,10368,16276,20701,15712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,田畑,田畑,207,332,407,470,617,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,道路上,道路上,559,1007,1736,2204,2586,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,資材置場,資材置場,520,966,1307,1389,1406,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,工事現場,,1390,1549,2227,3199,2978,2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,工場,工場,-,-,-,-,512,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,太陽光発電施設,太陽光発電施設,-,-,-,-,6961,3609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,その他,その他,2802,3680,4691,9014,5641,5147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「工場」及び「太陽光発電施設」は令和６年から統計を開始,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－４－０－１（詐欺認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数（件）,,40990,42571,38513,32207,30468,33353,37928,46011,57324,72532,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち売り付け,8625,8494,7537,5730,6090,4356,6310,8969,9036,11272,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち無銭,4824,4275,4302,3923,3452,2751,3165,3883,4102,4639,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数（件）,,18582,17410,16486,15902,15270,16527,16084,16667,16175,17448,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち売り付け,1216,1207,1101,1070,1146,907,936,1034,1152,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち無銭,3074,2626,2670,2528,2352,1870,1937,2144,2128,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,10360,9928,9959,8843,8326,10400,10507,9761,9025,9486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち売り付け,405,414,383,358,430,357,398,491,607,662,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち無銭,2518,2220,2190,1988,1832,1552,1541,1680,1659,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙率（％）,,45.33300805,40.89638486,42.80632514,49.37435961,50.11815675,49.55176446,42.40666526,36.22394645,28.21680274,24.05558926,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち売り付け,14.09855072,14.21003061,14.60793419,18.67364747,18.81773399,20.82185491,14.83359746,11.52859851,12.74900398,9.944996451,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち無銭,63.72305141,61.42690058,62.06415621,64.44047923,68.13441483,67.97528172,61.20063191,55.21503992,51.87713311,49.60120716,,,,,,,,,,,,,,,,,,,,,,,,,,,
※　「売り付け」とは、商品の売却等を装い、前金又は内金名目で金品をだまし取るもの、広告や工事をしてやると称し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　 て、その代金又は手付金をだまし取るもの、品質等を偽って売り付け、担保に供するなどにより金品をだまし取るもの、消防署員,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　 を装って消火器を売り付けるもの等、売り付けを口実として金品をだまし取る手口をいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－４－ア－１（年齢層別無銭検挙人員、人口10万人当たり年齢層別無銭検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,,2518,2220,2190,1988,1832,1552,1541,1680,1659,1782,,,,,,,,,,,,,,,,,,,,,,,,,,
,14-19歳,,162,151,146,122,105,93,85,125,100,114,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,2.3,2.1,2.1,1.8,1.5,1.4,1.3,1.9,1.5,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,20-29歳,,529,471,425,427,379,335,302,354,361,382,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,4.2,3.7,3.4,3.4,3,2.6,2.4,2.8,2.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,
,30-39歳,,409,355,322,303,282,253,254,219,263,278,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,2.7,2.4,2.2,2.1,2,1.8,1.9,1.6,2,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
,40-49歳,,442,372,397,354,304,251,253,267,279,264,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,2.3,2,2.1,1.9,1.7,1.4,1.5,1.6,1.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,50-59歳,,448,358,397,352,326,272,282,319,280,326,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,2.9,2.3,2.5,2.2,2,1.6,1.6,1.8,1.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
,60-69歳,,347,346,337,268,278,211,220,245,211,237,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,1.9,2,2,1.7,1.8,1.4,1.5,1.7,1.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,70歳以上,,181,167,166,162,158,137,145,151,165,181,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－５－１（偽造認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数（件）,,3176,2903,2526,2323,2090,1893,1790,1903,2096,2194,,,,,,,,,,,,,,,,,,,,,,,,,,,
,通貨偽造,527,448,546,328,217,311,251,227,298,312,,,,,,,,,,,,,,,,,,,,,,,,,,,
,文書偽造,1821,1695,1447,1488,1431,1337,1447,1556,1700,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,
,支払用カード偽造,683,609,420,202,155,25,1,17,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,有価証券偽造,61,85,67,259,235,165,57,53,39,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
,印章偽造,84,66,46,46,52,55,34,50,48,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数（件）,,2467,2296,1927,2049,1558,1428,1516,1407,1585,1565,,,,,,,,,,,,,,,,,,,,,,,,,,,
,通貨偽造,113,88,122,167,72,58,184,47,61,98,,,,,,,,,,,,,,,,,,,,,,,,,,,
,文書偽造,1633,1519,1308,1374,1242,1165,1245,1297,1439,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,
,支払用カード偽造,608,579,405,286,91,61,0,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,有価証券偽造,35,47,47,176,108,89,56,24,25,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
,印章偽造,78,63,45,46,45,55,31,35,44,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,1379,1262,1157,1088,1023,991,929,885,995,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,
,通貨偽造,35,38,43,49,33,44,33,31,36,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
,文書偽造,1261,1066,996,955,921,896,861,818,911,930,,,,,,,,,,,,,,,,,,,,,,,,,,,
,支払用カード偽造,49,99,73,26,14,3,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,有価証券偽造,14,25,30,42,37,26,17,17,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,印章偽造,20,34,15,16,18,22,18,17,27,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙率（％）,,77.7,79.1,76.3,88.2,74.5,75.4,84.7,73.9,75.6,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,通貨偽造,21.4,19.6,22.3,50.9,33.2,18.6,73.3,20.7,20.5,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,文書偽造,89.7,89.6,90.4,92.3,86.8,87.1,86,83.4,84.6,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,支払用カード偽造,89,95.1,96.4,141.6,58.7,244,0,23.5,145.5,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
,有価証券偽造,57.4,55.3,70.1,68,46,53.9,98.2,45.3,64.1,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,印章偽造,92.9,95.5,97.8,100,86.5,100,91.2,70,91.7,102.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－５－２　偽造通貨の発見枚数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
       年次区分,,,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合計（枚）,,,3405,1369,2233,3193,3817,3255,1773,1012,2952,1767,,,,,,,,,,,,,,,,,,,,,,,,,,
,紙幣合計,,2730,839,1698,2887,2693,2110,948,681,2723,1408,,,,,,,,,,,,,,,,,,,,,,,,,,
,,一万円券,2637,713,1523,2836,2643,2075,906,583,2445,1345,,,,,,,,,,,,,,,,,,,,,,,,,,
,,五千円券,24,28,29,14,3,11,20,20,158,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,二千円券,2,0,0,3,2,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,千円券,67,98,146,34,45,24,22,78,117,40,,,,,,,,,,,,,,,,,,,,,,,,,,
,五百円貨幣,,675,530,535,306,1124,1145,825,331,229,359,,,,,,,,,,,,,,,,,,,,,,,,,,
,,※　実務統計による。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－６－１　手口別特殊詐欺認知件数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　　　　　　　　　　　　　　　　年次区分,,,,,H28,H29,H30,R元,R２,R３,R４,R５,R６,R７,,,,,,,,,,,,,,,,,,,,,,,,
特殊詐欺認知件数,,,,,14154,18212,17844,16851,13550,14498,17570,19038,21043,27832,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,13253,17239,16943,16057,12956,13960,16964,18566,20520,27179,,,,,,,,,,,,,,,,,,,,,,,,
,オレオレ詐欺,,,,5753,8496,9145,6725,2272,3085,4287,3955,6752,14489,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,5112,7716,8397,6119,2072,2811,3970,3714,6472,14158,,,,,,,,,,,,,,,,,,,,,,,,
,預貯金詐欺,,,,-,-,-,-,4135,2431,2363,2754,2276,1707,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,-,-,-,-,3884,2262,2203,2661,2193,1645,,,,,,,,,,,,,,,,,,,,,,,,
,架空料金請求詐欺,,,,3742,5753,4844,3533,2010,2117,2922,5198,5716,5706,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,3541,5590,4706,3419,1966,2101,2885,5137,5600,5479,,,,,,,,,,,,,,,,,,,,,,,,
,還付金詐欺,,,,3682,3129,1904,2375,1804,4004,4679,4185,4070,3179,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,3650,3107,1903,2358,1791,3986,4664,4170,4067,3178,,,,,,,,,,,,,,,,,,,,,,,,
,融資保証金詐欺,,,,428,548,421,348,295,156,142,188,338,379,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,426,548,420,348,295,156,141,188,337,379,,,,,,,,,,,,,,,,,,,,,,,,
,金融商品詐欺,,,,346,104,46,27,58,30,31,411,78,206,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,326,97,43,26,51,29,31,410,78,205,,,,,,,,,,,,,,,,,,,,,,,,
,ギャンブル詐欺,,,,117,113,65,48,98,62,50,19,21,33,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,117,113,65,48,98,62,50,19,21,33,,,,,,,,,,,,,,,,,,,,,,,,
,交際あっせん詐欺,,,,26,21,44,8,22,7,8,9,86,482,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,26,21,44,8,22,7,8,9,86,482,,,,,,,,,,,,,,,,,,,,,,,,
,その他の特殊詐欺,,,,60,48,27,10,6,4,14,102,321,408,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,55,47,26,9,6,4,14,102,320,405,,,,,,,,,,,,,,,,,,,,,,,,
,キャッシュカード詐欺盗,,,,-,-,1348,3777,2850,2602,3074,2217,1385,1243,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち既遂,,-,-,1339,3722,2771,2542,2998,2156,1346,1215,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「特殊詐欺」とは、被害者に電話をかけるなどして対面することなく信頼させ、指定した預貯金口座への振込その他の方法により、不特定多数の者から現金等をだまし取る犯罪（現金等を脅し取る恐喝及びキャッシュカード等を窃取する窃盗を含む。）の総称をいう。なお、令和８年から、ＳＮＳ型投資詐欺及びＳＮＳ型ロマンス詐欺を特殊詐欺の一手口として位置付け、これら全体を特殊詐欺として呼称しているが、本資料では令和７年以前の統計数値を用いていることから、特殊詐欺とＳＮＳ型投資・ロマンス詐欺を区別して呼称することとする。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「オレオレ詐欺」とは、親族、警察官、弁護士等を装い、親族が起こした事件・事故に対する示談金等を名目に金銭等をだまし取る（脅し取る）ものをいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「預貯金詐欺」とは、親族、警察官、銀行協会職員等を装い、あなたの口座が犯罪に利用されており、キャッシュカードの交換手続が必要であるなどの名目で、キャッシュカード、クレジットカード、預貯金通帳等をだまし取る（脅し取る）ものをいう。従来オレオレ詐欺に包含されていた犯行形態を令和２年から新たな手口として分類した。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「架空料金請求詐欺」とは、未払いの料金があるなど架空の事実を口実とし金銭等をだまし取る（脅し取る）ものをいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「還付金詐欺」とは、税金還付等に必要な手続を装って被害者にＡＴＭ等を操作させ、口座間送金により財産上の不法の利益を得る電子計算機使用詐欺事件又は詐欺事件をいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「融資保証金詐欺」とは、実際には融資しないにもかかわらず、融資を申し込んできた者に対し、保証金等の名目で金銭等をだまし取る（脅し取る）ものをいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「金融商品詐欺」とは、架空又は価値の乏しい未公開株、社債等の有価証券、外国通貨、高価な物品等に関する虚偽の情報を提供し、購入すれば利益が得られるものと誤信させ、その購入名目等で金銭等をだまし取る（脅し取る）ものをいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「ギャンブル詐欺」とは、不特定多数の者が購入する雑誌に「パチンコ打ち子募集」等と掲載したり、不特定多数の者に対して同内容のメールを送信する等し、これに応じて会員登録等を申し込んできた被害者に対して会員登録料や情報料等の名目で金銭等をだまし取る（脅し取る）ものをいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「交際あっせん詐欺」とは、不特定多数の者が購入する雑誌に「女性紹介」等と掲載したり、不特定多数の者に対して「女性紹介」等と記載したメールを送信するなどし、これに応じて女性の紹介等を求めてきた被害者に対して会員登録料金や保証金等の名目で金銭等をだまし取る（脅し取る）ものをいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「その他の特殊詐欺」とは、オレオレ詐欺、預貯金詐欺、架空料金請求詐欺、還付金詐欺、融資保証金詐欺、金融商品詐欺、ギャンブル詐欺、交際あっせん詐欺及びキャッシュカード詐欺盗に該当しない特殊詐欺をいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※,「キャッシュカード詐欺盗」とは、警察官や銀行協会、大手百貨店等の職員等を装って被害者に電話をかけ、「キャッシュカードが不正に利用されている」等の名目により、キャッシュカード等を準備させた上で、隙を見るなどし、同キャッシュカード等を窃取するものをいう。平成30年から新たな手口として分類した。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－３－６－２　手口別特殊詐欺被害額,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　　　　　　　年次　区分,,,,,H28,H29,H30,R元,R２,R３,R４,R５,R６,R７,,,,,,,,,,,,,,,,,,,,,,,,
特殊詐欺被害額,,,,,40765652881,39474870491,38286761222,31582937585,28523359039,28199462547,37081354580,45256436710,71877275370,1.42E+11,,,,,,,,,,,,,,,,,,,,,,,,
,オレオレ詐欺,,,,16714510670,20793790944,18890604199,11764634718,6792410000,9060728729,12933603000,13348134110,45842900700,1.14E+11,,,,,,,,,,,,,,,,,,,,,,,,
,預貯金詐欺,,,,-,-,-,-,5819412799,3058074459,2889621574,3846364500,2551871450,2168850540,,,,,,,,,,,,,,,,,,,,,,,,
,架空料金請求詐欺,,,,15826116417,12766147720,13839782508,9859159587,7975541000,6807621000,10177798000,14038598000,13384799000,13169817051,,,,,,,,,,,,,,,,,,,,,,,,
,還付金詐欺,,,,4260232000,3585432000,2251116000,3010364000,2491514000,4518427000,5367626000,5131511000,6369672000,6188528000,,,,,,,,,,,,,,,,,,,,,,,,
,融資保証金詐欺,,,,702548000,659769000,620574000,537886000,393375000,269303000,223817000,240853000,241905000,372070000,,,,,,,,,,,,,,,,,,,,,,,,
,金融商品詐欺,,,,2472135990,724654066,265154900,193353030,416257000,265497000,444093000,5188782000,631337000,2212617000,,,,,,,,,,,,,,,,,,,,,,,,
,ギャンブル詐欺,,,,463470819,451436730,239818916,268520402,293619000,210964000,300490000,50393000,111633000,138551000,,,,,,,,,,,,,,,,,,,,,,,,
,交際あっせん詐欺,,,,133044460,140433432,121334168,25035000,67209000,57611000,17359000,18291000,322559000,1970109000,,,,,,,,,,,,,,,,,,,,,,,,
,その他の特殊詐欺,,,,193594525,353206599,165908323,14958930,10237000,2734000,40694000,411806000,598109000,839562000,,,,,,,,,,,,,,,,,,,,,,,,
,キャッシュカード詐欺盗,,,,-,-,1892468208,5909025918,4263784240,3948502359,4686253006,2981704100,1822489220,1435519747,,,,,,,,,,,,,,,,,,,,,,,,
※　被害額には、詐取又は窃取されたキャッシュカードを使用して、ＡＴＭから引き出された額（実務統計による集計値）を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※　キャッシュカード詐欺盗の被害額は、平成30年から集計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※　預貯金詐欺の被害額は、令和２年から集計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
